machine_id,timestamp,sensor_1,sensor_2,sensor_3,sensor_4
M_044,2023-02-08,41.317,49.929,40.897,38.36
M_044,2023-02-09,42.873,52.503,41.688,38.524
M_044,2023-02-10,41.172,50.563,40.872,38.622
M_044,2023-02-11,39.241,50.433,40.209,37.167
M_044,2023-02-12,39.972,49.757,39.973,36.69
M_044,2023-02-13,39.383,51.284,39.742,38.715
M_044,2023-02-14,38.465,51.599,38.813,37.696
M_044,2023-02-15,38.244,48.779,38.595,36.652
M_044,2023-02-16,37.502,49.911,40.464,35.954
M_044,2023-02-17,38.904,48.759,38.601,35.055
M_044,2023-02-18,37.048,48.442,38.662,35.412
M_044,2023-02-19,40.466,51.097,38.065,37.647
M_044,2023-02-20,40.686,46.866,40.078,36.85
M_044,2023-02-21,40.495,49.04,37.649,37.894
M_044,2023-02-22,38.733,51.098,37.864,36.056
M_044,2023-02-23,40.257,50.226,41.544,36.327
M_044,2023-02-24,40.532,51.85,40.936,37.599
M_044,2023-02-25,41.251,51.546,42.221,39.312
M_044,2023-02-26,40.291,51.201,42.93,38.523
M_044,2023-02-27,40.249,52.656,42.572,38.936
M_044,2023-02-28,42.713,53.693,42.701,41.904
M_044,2023-03-01,43.381,51.03,41.614,38.786
M_044,2023-03-02,42.721,53.119,43.762,41.025
M_044,2023-03-03,43.355,53.514,43.356,40.318
M_044,2023-03-04,42.368,53.629,43.352,41.555
M_044,2023-03-05,42.155,53.122,43.639,41.02
M_044,2023-03-06,44.352,54.231,41.285,40.79
M_044,2023-03-07,42.562,52.894,42.521,41.125
M_044,2023-03-08,41.677,53.569,43.854,41.404
M_044,2023-03-09,42.053,52.116,42.218,40.474
M_044,2023-03-10,41.617,53.196,40.983,40.957
M_044,2023-03-11,40.013,51.583,42.688,38.195
M_044,2023-03-12,42.459,51.181,40.145,38.826
M_044,2023-03-13,41.386,49.469,38.698,36.762
M_044,2023-03-14,40.24,51.44,40.557,38.125
M_044,2023-03-15,39.883,51.129,39.212,40.01
M_044,2023-03-16,41.627,50.175,39.553,37.712
M_044,2023-03-17,40.291,49.827,39.815,36.937
M_044,2023-03-18,40.077,48.968,40.254,36.3
M_044,2023-03-19,39.055,49.927,39.098,36.381
M_044,2023-03-20,38.892,50.208,38.38,37.107
M_044,2023-03-21,39.738,48.981,38.322,37.877
M_044,2023-03-22,38.905,50.418,37.115,38.131
M_044,2023-03-23,39.325,50.209,41.282,37.133
M_044,2023-03-24,38.887,51.218,41.757,38.963
M_044,2023-03-25,40.237,52.113,40.284,38.436
M_044,2023-03-26,42.359,50.89,39.833,37.388
M_044,2023-03-27,44.014,52.984,38.685,40.502
M_044,2023-03-28,41.489,51.603,40.87,37.218
M_044,2023-03-29,42.7,53.454,42.035,40.439
M_044,2023-03-30,40.757,52.208,42.538,39.352
M_044,2023-03-31,42.444,55.929,42.371,41.501
M_044,2023-04-01,42.691,55.728,40.85,41.036
M_044,2023-04-02,43.003,53.426,43.113,40.721
M_044,2023-04-03,44.142,54.339,43.25,41.761
M_044,2023-04-04,44.244,53.834,45.546,41.994
M_044,2023-04-05,44.534,54.21,43.367,39.558
M_044,2023-04-06,43.888,53.386,43.084,41.655
M_044,2023-04-07,44.277,53.163,40.624,41.672
M_044,2023-04-08,43.994,53.922,42.026,40.226
M_044,2023-04-09,42.539,53.577,41.939,39.579
M_044,2023-04-10,43.517,53.171,42.551,40.708
M_044,2023-04-11,43.086,52.27,42.232,38.379
M_044,2023-04-12,41.781,51.386,41.462,39.813
M_044,2023-04-13,38.252,52.083,39.626,37.993
M_044,2023-04-14,40.768,49.057,41.25,39.699
M_044,2023-04-15,40.941,51.516,39.468,37.033
M_044,2023-04-16,39.014,49.25,40.644,37.793
M_044,2023-04-17,40.227,51.627,39.322,37.287
M_044,2023-04-18,39.58,50.352,40.394,36.622
M_044,2023-04-19,37.719,48.746,39.917,36.634
M_044,2023-04-20,39.846,51.748,41.83,40.216
M_044,2023-04-21,41.919,50.213,38.59,39.053
M_044,2023-04-22,40.498,50.801,38.848,37.468
M_044,2023-04-23,42.129,49.488,40.35,37.997
M_044,2023-04-24,41.256,50.318,41.992,38.369
M_044,2023-04-25,42.247,50.871,41.093,39.199
M_044,2023-04-26,40.941,51.921,40.728,38.85
M_044,2023-04-27,43.1,52.126,41.035,39.376
M_044,2023-04-28,42.102,52.203,42.241,40.828
M_044,2023-04-29,44.145,52.908,41.823,38.708
M_044,2023-04-30,42.805,52.947,44.495,42.346
M_044,2023-05-01,42.99,55.191,43.056,40.933
M_044,2023-05-02,41.826,53.374,42.856,41.045
M_044,2023-05-03,45.365,54.428,43.482,42.706
M_044,2023-05-04,45.468,55.461,43.862,41.503
M_044,2023-05-05,42.857,54.059,44.373,42.298
M_044,2023-05-06,43.89,54.446,44.705,40.424
M_044,2023-05-07,43.866,53.518,44.517,40.788
M_044,2023-05-08,40.71,52.833,41.708,40.771
M_044,2023-05-09,44.106,54.416,42.159,41.035
M_044,2023-05-10,42.719,53.081,41.727,40.198
M_044,2023-05-11,40.269,52.082,45.351,40.498
M_044,2023-05-12,42.31,50.662,42.203,39.315
M_044,2023-05-13,41.075,50.741,40.86,38.975
M_044,2023-05-14,41.905,52.785,39.847,39.649
M_044,2023-05-15,40.763,51.523,41.394,38.041
M_044,2023-05-16,40.79,52.351,40.369,39.242
M_044,2023-05-17,41.922,51.119,40.125,37.591
M_044,2023-05-18,38.92,49.581,40.287,38.053
M_044,2023-05-19,40.118,50.106,42.763,39.043
M_044,2023-05-20,40.94,49.645,39.756,37.844
M_044,2023-05-21,40.655,50.152,41.758,38.735
M_044,2023-05-22,41.03,51.814,40.639,38.144
M_044,2023-05-23,40.115,53.555,42.465,38.799
M_044,2023-05-24,41.343,52.863,41.311,40.643
M_044,2023-05-25,42.652,53.5,40.229,40.79
M_044,2023-05-26,41.905,52.613,43.536,40.653
M_044,2023-05-27,42.185,53.215,43.356,42.247
M_044,2023-05-28,43.829,53.773,43.954,41.134
M_044,2023-05-29,43.878,52.895,43.315,42.075
M_044,2023-05-30,43.919,55.068,43.448,42.544
M_044,2023-05-31,43.942,55.159,45.228,41.409
M_044,2023-06-01,42.29,54.842,44.223,40.429
M_044,2023-06-02,45.507,55.685,43.229,42.92
M_044,2023-06-03,43.527,55.353,43.399,41.743
M_044,2023-06-04,43.606,55.219,44.832,42.901
M_044,2023-06-05,44.385,55.818,44.711,40.532
M_044,2023-06-06,42.978,55.67,44.999,40.952
M_044,2023-06-07,44.638,54.177,44.285,40.244
M_044,2023-06-08,43.085,54.941,44.401,40.985
M_044,2023-06-09,44.606,54.116,41.878,40.839
M_044,2023-06-10,41.083,54.29,42.828,41.189
M_044,2023-06-11,42.093,52.603,42.03,40.229
M_044,2023-06-12,43.827,53.222,41.053,39.423
M_044,2023-06-13,41.517,51.557,41.602,40.502
M_044,2023-06-14,40.827,52.935,42.916,38.919
M_044,2023-06-15,42.02,51.285,40.669,39.002
M_044,2023-06-16,40.557,53.65,39.594,38.483
M_044,2023-06-17,41.043,48.601,42.013,39.052
M_044,2023-06-18,39.414,48.494,41.066,38.021
M_044,2023-06-19,41.567,50.814,41.408,37.897
M_044,2023-06-20,40.022,51.0,40.778,37.816
M_044,2023-06-21,40.453,54.29,42.493,40.391
M_044,2023-06-22,40.755,51.16,41.878,39.286
M_044,2023-06-23,43.128,52.968,42.896,39.812
M_044,2023-06-24,42.041,51.809,42.806,38.988
M_044,2023-06-25,42.88,52.741,43.67,40.173
M_044,2023-06-26,44.241,53.211,43.614,40.344
M_044,2023-06-27,42.305,54.12,43.397,40.405
M_044,2023-06-28,44.949,54.531,44.491,40.696
M_044,2023-06-29,45.781,54.98,44.524,41.165
M_044,2023-06-30,45.569,54.298,44.319,41.684
M_044,2023-07-01,45.633,52.85,44.611,43.473
M_044,2023-07-02,45.459,54.204,45.619,42.716
M_044,2023-07-03,44.551,55.444,46.084,42.895
M_044,2023-07-04,45.484,55.669,46.518,42.547
M_044,2023-07-05,44.368,54.014,44.45,42.705
M_044,2023-07-06,44.233,54.816,45.01,42.797
M_044,2023-07-07,44.402,54.968,43.89,41.358
M_044,2023-07-08,47.391,54.897,43.59,43.188
M_044,2023-07-09,45.086,53.502,42.777,41.15
M_044,2023-07-10,44.527,54.302,43.157,40.837
M_044,2023-07-11,42.324,53.358,42.367,40.248
M_044,2023-07-12,42.076,55.234,43.976,40.741
M_044,2023-07-13,42.748,53.047,42.796,39.584
M_044,2023-07-14,41.042,52.512,42.627,39.718
M_044,2023-07-15,41.225,50.229,42.375,38.463
M_044,2023-07-16,40.459,52.31,40.333,37.387
M_044,2023-07-17,42.825,51.475,41.85,39.978
M_044,2023-07-18,42.557,52.138,43.099,37.356
M_044,2023-07-19,43.562,51.925,40.181,39.804
M_044,2023-07-20,41.72,51.623,39.878,38.104
M_044,2023-07-21,43.021,51.493,41.644,39.461
M_044,2023-07-22,41.139,53.007,42.342,39.94
M_044,2023-07-23,43.175,54.331,41.197,41.386
M_044,2023-07-24,43.029,53.038,42.594,41.762
M_044,2023-07-25,44.614,53.071,44.416,40.068
M_044,2023-07-26,43.833,52.592,43.714,40.278
M_044,2023-07-27,46.354,55.997,44.772,42.882
M_044,2023-07-28,46.667,56.228,44.254,40.666
M_044,2023-07-29,45.786,56.753,45.65,43.735
M_044,2023-07-30,44.981,55.834,44.502,42.527
M_044,2023-07-31,46.473,56.79,43.83,41.609
M_044,2023-08-01,45.791,56.416,44.167,43.503
M_044,2023-08-02,44.283,56.873,46.753,44.241
M_044,2023-08-03,44.586,55.144,46.58,43.921
M_044,2023-08-04,44.321,55.139,44.798,42.175
M_044,2023-08-05,45.102,54.663,44.861,41.108
M_044,2023-08-06,45.581,57.085,46.19,41.872
M_044,2023-08-07,44.382,55.728,43.883,42.16
M_044,2023-08-08,43.1,54.451,44.405,41.925
M_044,2023-08-09,44.33,54.812,43.83,42.937
M_044,2023-08-10,44.037,53.494,42.71,39.76
M_044,2023-08-11,42.995,55.211,43.667,43.413
M_044,2023-08-12,42.79,53.354,41.395,39.773
M_044,2023-08-13,40.529,53.737,42.3,38.665
M_044,2023-08-14,42.036,52.193,42.596,41.681
M_044,2023-08-15,41.242,52.223,41.074,40.349
M_044,2023-08-16,40.76,52.107,43.507,40.714
M_044,2023-08-17,41.153,52.479,41.836,40.129
M_044,2023-08-18,44.351,52.592,40.432,40.173
M_044,2023-08-19,40.202,51.934,40.998,40.264
M_044,2023-08-20,42.538,52.51,43.45,40.396
M_044,2023-08-21,43.111,52.441,41.71,41.018
M_044,2023-08-22,41.811,55.064,42.798,41.058
M_044,2023-08-23,43.433,54.247,43.29,40.819
M_044,2023-08-24,43.892,54.678,42.907,40.899
M_044,2023-08-25,42.744,54.249,45.156,41.433
M_044,2023-08-26,43.773,54.641,44.168,42.734
M_044,2023-08-27,45.956,54.546,44.535,44.051
M_044,2023-08-28,48.025,54.579,45.158,43.222
M_044,2023-08-29,45.25,56.943,46.958,44.749
M_044,2023-08-30,46.562,56.642,46.939,40.703
M_044,2023-08-31,45.761,55.719,45.293,43.729
M_044,2023-09-01,45.506,58.463,45.935,43.033
M_044,2023-09-02,46.214,56.303,48.642,44.27
M_044,2023-09-03,44.584,54.891,46.547,42.812
M_044,2023-09-04,45.688,55.814,45.918,42.982
M_044,2023-09-05,44.565,56.188,44.676,40.337
M_044,2023-09-06,45.067,55.664,45.803,43.587
M_044,2023-09-07,46.685,53.984,45.253,41.43
M_044,2023-09-08,42.862,53.612,43.671,42.663
M_044,2023-09-09,44.536,55.203,45.017,42.21
M_044,2023-09-10,41.355,55.878,42.945,40.275
M_044,2023-09-11,43.307,51.413,43.05,41.375
M_044,2023-09-12,41.852,53.639,41.821,39.911
M_044,2023-09-13,44.939,52.633,41.736,39.815
M_044,2023-09-14,41.954,52.484,42.282,38.608
M_044,2023-09-15,41.472,53.129,41.311,40.126
M_044,2023-09-16,42.673,52.798,43.248,39.113
M_044,2023-09-17,41.449,55.414,42.687,40.794
M_044,2023-09-18,43.223,52.005,41.532,39.635
M_044,2023-09-19,44.279,54.644,43.086,39.395
M_044,2023-09-20,42.856,52.454,43.117,39.537
M_044,2023-09-21,44.795,53.131,44.181,40.385
M_044,2023-09-22,43.501,54.511,43.173,43.751
M_044,2023-09-23,42.637,53.262,44.702,42.378
M_044,2023-09-24,43.846,55.982,43.822,43.99
M_044,2023-09-25,46.387,56.495,45.175,45.021
M_044,2023-09-26,45.385,57.2,44.448,42.785
M_044,2023-09-27,45.523,57.665,46.119,44.232
M_044,2023-09-28,46.981,58.021,46.049,44.081
M_044,2023-09-29,46.984,55.951,47.418,44.666
M_044,2023-09-30,47.18,57.755,45.918,43.201
M_044,2023-10-01,45.037,57.421,47.725,43.827
M_044,2023-10-02,47.192,58.102,46.684,43.65
M_044,2023-10-03,46.258,56.963,45.952,43.581
M_044,2023-10-04,45.807,56.468,46.048,43.524
M_044,2023-10-05,45.303,58.157,45.079,43.65
M_044,2023-10-06,47.069,55.659,43.996,42.615
M_044,2023-10-07,44.467,57.193,43.037,41.903
M_044,2023-10-08,45.57,54.907,44.041,41.186
M_044,2023-10-09,43.829,55.108,45.191,42.915
M_044,2023-10-10,44.893,54.042,45.091,41.251
M_044,2023-10-11,43.455,54.341,44.146,41.486
M_044,2023-10-12,42.076,54.229,43.427,42.283
M_044,2023-10-13,44.812,54.381,43.241,40.283
M_044,2023-10-14,42.115,52.236,43.498,41.838
M_044,2023-10-15,43.187,53.877,41.35,38.564
M_044,2023-10-16,41.686,53.904,42.01,40.507
M_044,2023-10-17,41.406,53.228,43.066,40.837
M_044,2023-10-18,43.855,56.041,43.696,40.14
M_044,2023-10-19,41.575,54.263,44.129,40.288
M_044,2023-10-20,43.935,53.655,43.467,41.792
M_044,2023-10-21,43.725,55.906,42.911,42.957
M_044,2023-10-22,44.991,54.111,45.062,41.772
M_044,2023-10-23,44.097,52.703,45.64,42.928
M_044,2023-10-24,45.777,56.006,45.501,45.139
M_044,2023-10-25,45.13,55.289,45.885,42.358
M_044,2023-10-26,47.417,57.672,46.103,43.015
M_044,2023-10-27,47.099,56.216,47.166,44.615
M_044,2023-10-28,46.935,57.612,45.758,45.369
M_044,2023-10-29,47.006,57.654,46.724,43.188
M_044,2023-10-30,45.857,55.884,48.498,45.559
M_044,2023-10-31,47.903,60.023,47.427,45.354
M_044,2023-11-01,46.482,56.944,46.145,45.44
M_044,2023-11-02,45.694,57.88,46.596,44.174
M_044,2023-11-03,45.443,58.94,46.576,43.413
M_044,2023-11-04,46.179,55.909,46.253,42.977
M_044,2023-11-05,46.01,56.909,46.213,42.758
M_044,2023-11-06,45.451,55.846,44.875,43.282
M_044,2023-11-07,44.569,57.262,43.746,41.607
M_044,2023-11-08,45.811,54.733,45.408,42.728
M_044,2023-11-09,44.07,55.321,45.963,45.286
M_044,2023-11-10,43.492,54.816,43.387,42.69
M_044,2023-11-11,42.65,53.577,42.707,41.196
M_044,2023-11-12,42.228,54.201,43.247,40.861
M_044,2023-11-13,44.735,54.597,42.55,41.576
M_044,2023-11-14,44.363,53.007,43.416,40.064
M_044,2023-11-15,45.323,54.186,43.702,40.937
M_044,2023-11-16,44.221,52.556,44.766,41.778
M_044,2023-11-17,44.445,54.119,42.293,43.223
M_044,2023-11-18,42.715,56.1,44.995,42.845
M_044,2023-11-19,43.717,53.858,44.286,43.598
M_044,2023-11-20,46.268,55.205,44.735,43.559
M_044,2023-11-21,45.544,54.555,46.208,42.736
M_044,2023-11-22,45.923,56.499,45.706,43.306
M_044,2023-11-23,44.591,57.107,43.811,43.673
M_044,2023-11-24,46.751,58.84,45.388,44.199
M_044,2023-11-25,47.512,57.653,45.085,44.346
M_044,2023-11-26,45.94,60.044,47.244,44.089
M_044,2023-11-27,46.653,58.112,47.393,45.214
M_044,2023-11-28,50.154,58.813,48.622,44.814
M_044,2023-11-29,46.439,58.41,47.972,47.078
M_044,2023-11-30,49.428,58.758,47.889,44.362
M_044,2023-12-01,45.884,57.078,48.812,47.682
M_044,2023-12-02,47.956,58.493,46.61,45.022
M_044,2023-12-03,45.514,57.512,48.745,44.654
M_044,2023-12-04,46.363,58.329,47.063,43.831
M_044,2023-12-05,45.75,57.012,47.118,44.924
M_044,2023-12-06,45.401,57.628,44.388,42.875
M_044,2023-12-07,46.72,57.052,45.592,41.66
M_044,2023-12-08,45.883,56.497,45.633,44.355
M_044,2023-12-09,44.794,56.144,44.05,42.96
M_044,2023-12-10,46.989,53.279,45.001,40.498
M_044,2023-12-11,45.087,54.389,43.023,42.731
M_044,2023-12-12,45.042,53.55,45.089,40.348
M_044,2023-12-13,44.746,55.603,43.145,42.049
M_044,2023-12-14,43.505,56.043,42.518,41.317
M_044,2023-12-15,42.7,54.888,45.095,40.893
M_044,2023-12-16,44.647,55.129,44.956,39.393
M_044,2023-12-17,44.336,54.963,44.995,41.813
M_044,2023-12-18,45.052,54.947,44.665,42.612
M_044,2023-12-19,45.702,55.453,43.65,41.461
M_044,2023-12-20,42.407,55.704,45.168,42.69
M_044,2023-12-21,46.926,55.872,45.231,44.0
M_044,2023-12-22,46.741,56.028,47.612,43.256
M_044,2023-12-23,46.337,58.2,45.97,43.798
M_044,2023-12-24,46.13,58.392,47.241,44.085
M_044,2023-12-25,48.184,57.381,47.751,45.847
M_044,2023-12-26,48.778,58.314,48.388,46.521
M_044,2023-12-27,48.981,56.652,47.909,46.739
M_044,2023-12-28,49.609,58.735,46.352,47.164
M_044,2023-12-29,46.314,57.763,47.256,44.877
M_044,2023-12-30,49.045,57.358,48.572,47.5
M_044,2023-12-31,47.615,58.804,47.826,43.626
M_045,2022-01-01,28.101,40.965,24.822,32.763
M_045,2022-01-02,29.093,38.742,26.503,31.054
M_045,2022-01-03,30.152,39.932,25.386,33.818
M_045,2022-01-04,30.352,41.473,26.061,33.597
M_045,2022-01-05,32.023,39.956,26.82,33.61
M_045,2022-01-06,30.961,39.626,26.852,33.09
M_045,2022-01-07,30.742,39.219,27.81,35.527
M_045,2022-01-08,30.392,40.455,27.564,34.763
M_045,2022-01-09,31.08,42.918,27.833,35.124
M_045,2022-01-10,30.111,40.05,26.43,31.518
M_045,2022-01-11,30.918,40.896,27.165,33.739
M_045,2022-01-12,31.499,40.69,26.352,34.512
M_045,2022-01-13,30.773,42.72,26.486,33.042
M_045,2022-01-14,27.928,39.22,26.11,32.727
M_045,2022-01-15,29.882,40.674,25.124,31.678
M_045,2022-01-16,28.822,40.824,25.504,31.573
M_045,2022-01-17,26.991,38.178,27.054,32.983
M_045,2022-01-18,29.178,38.708,24.258,30.789
M_045,2022-01-19,29.069,39.649,25.588,31.761
M_045,2022-01-20,27.969,38.221,24.887,28.898
M_045,2022-01-21,28.087,38.906,24.312,29.024
M_045,2022-01-22,26.98,37.425,25.515,28.777
M_045,2022-01-23,25.51,38.416,24.326,30.885
M_045,2022-01-24,27.716,35.69,25.283,29.859
M_045,2022-01-25,28.504,37.333,23.809,30.146
M_045,2022-01-26,28.501,37.935,24.178,31.125
M_045,2022-01-27,27.031,39.277,25.172,31.391
M_045,2022-01-28,27.578,40.372,25.763,29.62
M_045,2022-01-29,29.441,41.18,25.141,30.807
M_045,2022-01-30,28.037,38.931,24.369,32.91
M_045,2022-01-31,28.881,42.205,25.724,30.728
M_045,2022-02-01,29.392,40.197,26.295,33.076
M_045,2022-02-02,30.768,40.287,26.532,31.801
M_045,2022-02-03,29.998,42.423,26.64,34.285
M_045,2022-02-04,30.507,40.69,27.71,33.548
M_045,2022-02-05,32.097,43.517,28.589,33.846
M_045,2022-02-06,31.936,41.873,27.769,32.269
M_045,2022-02-07,31.589,40.264,28.184,34.635
M_045,2022-02-08,32.339,41.529,26.494,35.03
M_045,2022-02-09,31.469,42.212,27.137,36.046
M_045,2022-02-10,33.349,41.341,28.244,33.489
M_045,2022-02-11,30.683,40.659,26.339,35.2
M_045,2022-02-12,30.403,40.794,27.625,32.672
M_045,2022-02-13,28.694,40.876,28.598,33.16
M_045,2022-02-14,30.272,39.626,25.806,31.637
M_045,2022-02-15,29.941,40.924,26.152,31.677
M_045,2022-02-16,29.893,41.162,25.977,31.762
M_045,2022-02-17,27.778,41.32,24.935,32.69
M_045,2022-02-18,27.806,38.641,23.973,32.129
M_045,2022-02-19,28.816,39.352,25.409,31.196
M_045,2022-02-20,28.11,39.278,24.95,30.244
M_045,2022-02-21,26.436,37.346,25.467,29.296
M_045,2022-02-22,30.257,39.737,26.05,29.118
M_045,2022-02-23,27.263,39.612,25.2,30.122
M_045,2022-02-24,27.676,40.3,24.195,30.037
M_045,2022-02-25,28.844,39.148,26.935,31.499
M_045,2022-02-26,27.407,38.842,24.735,32.221
M_045,2022-02-27,28.948,40.289,24.363,33.439
M_045,2022-02-28,29.817,41.007,26.656,33.1
M_045,2022-03-01,30.524,40.781,26.21,33.182
M_045,2022-03-02,29.195,39.733,24.745,32.064
M_045,2022-03-03,32.123,40.424,29.201,32.95
M_045,2022-03-04,30.101,40.729,25.285,35.136
M_045,2022-03-05,31.749,43.45,25.845,33.765
M_045,2022-03-06,32.908,42.398,28.777,33.632
M_045,2022-03-07,33.019,42.136,28.543,35.021
M_045,2022-03-08,31.854,42.716,29.196,33.243
M_045,2022-03-09,32.914,40.865,27.531,33.081
M_045,2022-03-10,32.358,42.306,28.89,35.388
M_045,2022-03-11,31.354,43.155,27.996,36.234
M_045,2022-03-12,32.209,41.644,27.057,33.702
M_045,2022-03-13,30.989,43.331,26.571,34.74
M_045,2022-03-14,30.607,45.597,28.607,33.565
M_045,2022-03-15,31.196,42.316,26.345,33.259
M_045,2022-03-16,31.118,42.518,26.405,33.284
M_045,2022-03-17,29.594,41.681,26.557,32.836
M_045,2022-03-18,30.458,41.395,25.139,30.901
M_045,2022-03-19,29.599,41.365,24.763,31.365
M_045,2022-03-20,28.51,40.609,26.226,32.309
M_045,2022-03-21,30.382,39.13,24.82,31.105
M_045,2022-03-22,30.104,38.124,23.289,31.101
M_045,2022-03-23,30.343,39.027,23.444,31.432
M_045,2022-03-24,28.925,42.158,26.595,31.339
M_045,2022-03-25,29.181,39.371,22.749,32.169
M_045,2022-03-26,27.52,39.031,23.547,32.197
M_045,2022-03-27,28.088,38.63,24.633,31.444
M_045,2022-03-28,28.995,38.714,26.664,31.807
M_045,2022-03-29,29.369,41.793,26.793,32.282
M_045,2022-03-30,28.939,39.984,24.528,32.454
M_045,2022-03-31,30.822,40.97,26.386,32.309
M_045,2022-04-01,30.456,42.811,27.273,33.148
M_045,2022-04-02,31.614,41.08,28.121,31.687
M_045,2022-04-03,32.354,40.614,28.493,34.663
M_045,2022-04-04,30.849,42.025,26.541,33.137
M_045,2022-04-05,32.407,42.631,28.401,35.374
M_045,2022-04-06,30.825,41.472,28.128,36.319
M_045,2022-04-07,31.07,43.314,30.037,35.424
M_045,2022-04-08,31.133,43.801,30.82,34.423
M_045,2022-04-09,33.679,44.331,29.026,37.611
M_045,2022-04-10,32.484,43.586,27.109,36.422
M_045,2022-04-11,34.093,41.104,29.854,35.821
M_045,2022-04-12,32.258,41.641,28.92,33.697
M_045,2022-04-13,31.049,42.962,28.527,34.906
M_045,2022-04-14,31.81,43.756,28.425,35.064
M_045,2022-04-15,30.842,41.536,26.876,33.786
M_045,2022-04-16,30.946,40.567,28.431,33.522
M_045,2022-04-17,30.964,40.705,26.517,34.624
M_045,2022-04-18,28.935,40.852,24.378,33.764
M_045,2022-04-19,30.055,39.899,25.198,30.544
M_045,2022-04-20,28.592,40.069,25.33,30.619
M_045,2022-04-21,27.373,38.703,25.473,33.129
M_045,2022-04-22,30.566,40.223,26.825,32.392
M_045,2022-04-23,30.313,39.302,24.725,31.788
M_045,2022-04-24,28.612,39.674,25.892,33.252
M_045,2022-04-25,29.627,40.476,25.179,32.617
M_045,2022-04-26,28.235,39.386,25.563,32.463
M_045,2022-04-27,27.637,41.51,25.538,33.659
M_045,2022-04-28,30.987,39.817,28.291,33.334
M_045,2022-04-29,30.58,41.308,26.559,32.488
M_045,2022-04-30,30.671,41.871,26.051,34.171
M_045,2022-05-01,30.803,42.011,26.856,33.659
M_045,2022-05-02,32.217,43.049,26.446,32.993
M_045,2022-05-03,30.512,44.212,30.428,34.964
M_045,2022-05-04,32.676,42.444,28.504,35.575
M_045,2022-05-05,33.566,43.456,26.499,36.701
M_045,2022-05-06,32.974,43.872,29.176,34.656
M_045,2022-05-07,32.879,43.548,27.556,35.604
M_045,2022-05-08,32.444,42.636,27.687,35.22
M_045,2022-05-09,32.998,43.678,28.35,34.628
M_045,2022-05-10,33.057,43.562,29.429,35.335
M_045,2022-05-11,33.328,45.09,29.577,36.293
M_045,2022-05-12,31.936,42.229,27.572,35.955
M_045,2022-05-13,32.722,42.151,30.211,34.591
M_045,2022-05-14,33.226,42.562,28.526,34.887
M_045,2022-05-15,33.766,41.848,27.084,33.822
M_045,2022-05-16,29.237,42.575,26.003,35.973
M_045,2022-05-17,30.449,41.293,28.219,33.762
M_045,2022-05-18,29.743,41.345,25.397,33.05
M_045,2022-05-19,31.473,40.113,28.486,32.511
M_045,2022-05-20,31.162,40.18,26.763,33.109
M_045,2022-05-21,28.868,39.663,26.078,33.034
M_045,2022-05-22,28.8,39.421,26.208,32.945
M_045,2022-05-23,29.775,39.988,26.466,33.259
M_045,2022-05-24,29.083,39.85,25.317,33.78
M_045,2022-05-25,31.012,39.2,25.782,33.424
M_045,2022-05-26,29.564,40.697,25.178,34.554
M_045,2022-05-27,28.744,41.324,24.732,32.472
M_045,2022-05-28,30.143,42.857,27.945,32.358
M_045,2022-05-29,31.238,43.898,27.575,33.027
M_045,2022-05-30,29.567,43.637,26.294,35.752
M_045,2022-05-31,32.517,42.718,28.467,34.573
M_045,2022-06-01,32.594,44.109,28.346,34.461
M_045,2022-06-02,32.084,45.029,28.481,35.071
M_045,2022-06-03,31.232,44.073,29.254,36.207
M_045,2022-06-04,34.684,46.214,28.299,35.486
M_045,2022-06-05,32.672,46.025,29.7,35.051
M_045,2022-06-06,34.479,44.444,29.111,33.123
M_045,2022-06-07,35.839,44.932,30.208,35.244
M_045,2022-06-08,33.537,45.007,31.032,36.653
M_045,2022-06-09,34.031,43.169,30.531,36.296
M_045,2022-06-10,33.203,45.77,29.811,35.045
M_045,2022-06-11,33.696,43.233,31.502,35.539
M_045,2022-06-12,32.427,44.065,29.638,36.166
M_045,2022-06-13,34.45,44.195,27.054,36.767
M_045,2022-06-14,29.541,42.235,29.779,35.944
M_045,2022-06-15,33.105,41.991,27.47,34.844
M_045,2022-06-16,33.799,41.763,27.65,34.503
M_045,2022-06-17,29.906,40.955,28.702,33.905
M_045,2022-06-18,30.892,42.088,27.018,34.622
M_045,2022-06-19,28.977,41.372,27.786,32.828
M_045,2022-06-20,30.756,40.707,26.405,33.979
M_045,2022-06-21,30.594,41.628,26.398,32.963
M_045,2022-06-22,31.221,41.441,26.657,33.331
M_045,2022-06-23,29.784,40.103,24.881,33.308
M_045,2022-06-24,28.715,41.191,26.122,32.838
M_045,2022-06-25,29.961,40.789,26.04,33.141
M_045,2022-06-26,32.241,42.403,27.884,34.336
M_045,2022-06-27,32.715,41.351,28.522,35.097
M_045,2022-06-28,32.816,41.413,25.993,32.651
M_045,2022-06-29,32.818,40.605,28.281,34.183
M_045,2022-06-30,30.275,43.155,28.391,33.043
M_045,2022-07-01,31.85,43.701,28.008,34.593
M_045,2022-07-02,34.609,43.413,30.429,36.589
M_045,2022-07-03,34.301,44.943,28.725,37.152
M_045,2022-07-04,35.196,43.764,29.557,36.696
M_045,2022-07-05,35.005,46.931,32.764,35.886
M_045,2022-07-06,33.533,45.405,32.519,38.641
M_045,2022-07-07,34.167,44.895,30.864,36.207
M_045,2022-07-08,34.389,43.78,30.812,38.259
M_045,2022-07-09,33.94,44.981,33.499,38.08
